$max_spout,$spliters,$counters,$<throughput
0.0,0.0,0.0,4602.9
0.0,0.0,0.117647058824,4508.5
0.0,0.0,0.294117647059,4504.4
0.0,0.0,0.470588235294,4404.4
0.0,0.0,0.647058823529,4275.4
0.0,0.0,0.823529411765,4422.9
0.0,0.0,1.0,4382.4
0.0,0.2,0.0,4508.5
0.0,0.2,0.117647058824,4747.2
0.0,0.2,0.294117647059,4794.6
0.0,0.2,0.470588235294,4752.9
0.0,0.2,0.647058823529,4686.7
0.0,0.2,0.823529411765,4643.2
0.0,0.2,1.0,4606.4
0.0,0.4,0.0,5384.6
0.0,0.4,0.117647058824,5591.7
0.0,0.4,0.294117647059,5372.8
0.0,0.4,0.470588235294,5258.3
0.0,0.4,0.647058823529,5131.6
0.0,0.4,0.823529411765,5143.0
0.0,0.4,1.0,5160.4
0.0,1.0,0.0,5318.7
0.0,1.0,0.117647058824,5361.1
0.0,1.0,0.294117647059,5202.6
0.0,1.0,0.470588235294,5160.1
0.0,1.0,0.647058823529,5120.9
0.0,1.0,0.823529411765,4999.7
0.0,1.0,1.0,4957.8
9.00000900001e-06,0.0,0.0,9276.1
9.00000900001e-06,0.0,0.117647058824,14647.0
9.00000900001e-06,0.0,0.294117647059,15094.0
9.00000900001e-06,0.0,0.470588235294,15355.0
9.00000900001e-06,0.0,0.647058823529,15001.0
9.00000900001e-06,0.0,0.823529411765,15229.0
9.00000900001e-06,0.0,1.0,15212.0
9.00000900001e-06,0.2,0.0,8494.1
9.00000900001e-06,0.2,0.117647058824,19208.0
9.00000900001e-06,0.2,0.294117647059,21618.0
9.00000900001e-06,0.2,0.470588235294,22005.0
9.00000900001e-06,0.2,0.647058823529,21765.0
9.00000900001e-06,0.2,0.823529411765,22447.0
9.00000900001e-06,0.2,1.0,22140.0
9.00000900001e-06,0.4,0.0,8400.0
9.00000900001e-06,0.4,0.117647058824,16797.0
9.00000900001e-06,0.4,0.294117647059,17061.0
9.00000900001e-06,0.4,0.470588235294,17217.0
9.00000900001e-06,0.4,0.647058823529,17287.0
9.00000900001e-06,0.4,0.823529411765,16905.0
9.00000900001e-06,0.4,1.0,15905.0
9.00000900001e-06,1.0,0.0,8667.5
9.00000900001e-06,1.0,0.117647058824,17814.0
9.00000900001e-06,1.0,0.294117647059,19636.0
9.00000900001e-06,1.0,0.470588235294,19413.0
9.00000900001e-06,1.0,0.647058823529,20995.0
9.00000900001e-06,1.0,0.823529411765,19637.0
9.00000900001e-06,1.0,1.0,19340.0
9.90000990001e-05,0.0,0.0,10747.0
9.90000990001e-05,0.0,0.117647058824,21959.0
9.90000990001e-05,0.0,0.294117647059,21745.0
9.90000990001e-05,0.0,0.470588235294,23144.0
9.90000990001e-05,0.0,0.647058823529,22410.0
9.90000990001e-05,0.0,0.823529411765,22591.0
9.90000990001e-05,0.0,1.0,23184.0
9.90000990001e-05,0.2,0.0,9506.6
9.90000990001e-05,0.2,0.117647058824,24998.0
9.90000990001e-05,0.2,0.294117647059,28972.0
9.90000990001e-05,0.2,0.470588235294,30659.0
9.90000990001e-05,0.2,0.647058823529,33320.0
9.90000990001e-05,0.2,0.823529411765,31867.0
9.90000990001e-05,0.2,1.0,33784.0
9.90000990001e-05,0.4,0.0,9885.2
9.90000990001e-05,0.4,0.117647058824,18806.0
9.90000990001e-05,0.4,0.294117647059,21693.0
9.90000990001e-05,0.4,0.470588235294,23160.0
9.90000990001e-05,0.4,0.647058823529,21451.0
9.90000990001e-05,0.4,0.823529411765,22544.0
9.90000990001e-05,0.4,1.0,21195.0
9.90000990001e-05,1.0,0.0,10467.0
9.90000990001e-05,1.0,0.117647058824,22524.0
9.90000990001e-05,1.0,0.294117647059,24578.0
9.90000990001e-05,1.0,0.470588235294,23012.0
9.90000990001e-05,1.0,0.647058823529,25459.0
9.90000990001e-05,1.0,0.823529411765,24599.0
9.90000990001e-05,1.0,1.0,25682.0
0.000999000999001,0.0,0.0,9573.1
0.000999000999001,0.0,0.117647058824,22456.0
0.000999000999001,0.0,0.294117647059,23770.0
0.000999000999001,0.0,0.470588235294,23344.0
0.000999000999001,0.0,0.647058823529,25936.0
0.000999000999001,0.0,0.823529411765,25778.0
0.000999000999001,0.0,1.0,25595.0
0.000999000999001,0.2,0.0,9034.6
0.000999000999001,0.2,0.117647058824,26177.0
0.000999000999001,0.2,0.294117647059,31480.0
0.000999000999001,0.2,0.470588235294,35368.0
0.000999000999001,0.2,0.647058823529,38846.0
0.000999000999001,0.2,0.823529411765,38350.0
0.000999000999001,0.2,1.0,37037.0
0.000999000999001,0.4,0.0,10065.0
0.000999000999001,0.4,0.117647058824,22331.0
0.000999000999001,0.4,0.294117647059,21866.0
