$max_spout,$spliters,$counters,$<latency
0.0,0.0,0.0,2.5621
0.0,0.0,0.1176470588235294,2.6057
0.0,0.0,0.2941176470588235,2.55
0.0,0.0,0.47058823529411764,2.5688
0.0,0.0,0.6470588235294117,2.5474
0.0,0.0,0.8235294117647058,2.5676
0.0,0.0,1.0,2.5503
0.0,0.2,0.0,4.7793
0.0,0.2,0.1176470588235294,2.381
0.0,0.2,0.2941176470588235,2.3538
0.0,0.2,0.47058823529411764,2.4306
0.0,0.2,0.6470588235294117,2.3965
0.0,0.2,0.8235294117647058,2.4462
0.0,0.2,1.0,2.4647
0.0,0.4000000000000001,0.0,2.1598
0.0,0.4000000000000001,0.1176470588235294,3.5506
0.0,0.4000000000000001,0.2941176470588235,2.1283
0.0,0.4000000000000001,0.47058823529411764,2.1468
0.0,0.4000000000000001,0.6470588235294117,3.0358
0.0,0.4000000000000001,0.8235294117647058,2.2173
0.0,0.4000000000000001,1.0,2.1277
0.0,1.0000000000000002,0.0,2.1626
0.0,1.0000000000000002,0.1176470588235294,2.0815
0.0,1.0000000000000002,0.2941176470588235,2.1376
0.0,1.0000000000000002,0.47058823529411764,2.1503
0.0,1.0000000000000002,0.6470588235294117,2.2277
0.0,1.0000000000000002,0.8235294117647058,2.1468
0.0,1.0000000000000002,1.0,2.2277
9.000009000008999e-06,0.0,0.0,13.732999999999999
9.000009000008999e-06,0.0,0.1176470588235294,9.2121
9.000009000008999e-06,0.0,0.2941176470588235,8.1247
9.000009000008999e-06,0.0,0.47058823529411764,7.5491
9.000009000008999e-06,0.0,0.6470588235294117,7.1335
9.000009000008999e-06,0.0,0.8235294117647058,7.3717
9.000009000008999e-06,0.0,1.0,7.3965
9.000009000008999e-06,0.2,0.0,15.859000000000002
9.000009000008999e-06,0.2,0.1176470588235294,8.1471
9.000009000008999e-06,0.2,0.2941176470588235,6.481
9.000009000008999e-06,0.2,0.47058823529411764,6.2867
9.000009000008999e-06,0.2,0.6470588235294117,5.7734
9.000009000008999e-06,0.2,0.8235294117647058,5.6023
9.000009000008999e-06,0.2,1.0,5.641
9.000009000008999e-06,0.4000000000000001,0.0,13.865
9.000009000008999e-06,0.4000000000000001,0.1176470588235294,7.6695
