$SeqSOR,$Solver,$SeqGS,$GradientSolver,$CGSolver,$LoopSolver,$BiCGSTABSolver,$Precon,$pre,$cells,$post,$<Performance
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.833,7319.559
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.0,0.0,13218.688999999998
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.667,7655.855
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33299999999999996,0.4,0.16699999999999998,11976.663999999999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33299999999999996,0.6,1.0,9882.792
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.2,0.33299999999999996,9154.704
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.6,0.33299999999999996,10050.642
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.2,0.0,11569.489
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2,0.833,9130.74
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33299999999999996,1.0,0.5,10580.721000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.16699999999999998,9600.673
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.833,7374.263000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.16699999999999998,9632.084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.4,0.16699999999999998,12330.354
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.33299999999999996,10082.864
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.833,10800.989
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6634.9130000000005
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.16699999999999998,8753.801
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.6,1.0,7731.515
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.8,0.833,11265.486
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.667,9883.89
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.667,0.0,0.833,6610.519
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,7435.689
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,10056.926
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.8,0.16699999999999998,14143.639
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,1.0,0.833,11726.954
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.4,0.0,16783.886000000002
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.5,8795.108
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.8,0.833,7640.625
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,1.0,1.0,7958.74
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.667,10802.364
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.2,0.33299999999999996,6867.651
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.5,8872.176
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.4,0.33299999999999996,9805.2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,0.4,0.667,10486.157
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.833,6837.8859999999995
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.16699999999999998,22299.703999999998
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,1.0,0.16699999999999998,14562.468
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,7818.406999999999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.8,0.5,10409.454
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33299999999999996,1.0,0.667,11676.982
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.8,0.833,11257.614
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,1.0,0.0,23177.107000000004
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.33299999999999996,12169.2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,9772.779
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.33299999999999996,10826.931999999999
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,24028.203999999998
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.2,0.833,6927.429
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,1.0,0.33299999999999996,11633.653999999999
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.6,0.833,9905.072
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6,0.5,10826.496000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.833,1.0,0.0,14520.971000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.833,0.4,0.33299999999999996,10590.05
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.33299999999999996,8919.205
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,17558.586
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.16699999999999998,14992.378999999999
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,10639.211000000001
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,0.0,0.833,7214.219
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,0.4,1.0,7308.233
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.833,10108.161
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.4,1.0,7429.706
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.8,1.0,10194.514000000001
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6831.62
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,9742.049
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.8,0.667,10614.732
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.16699999999999998,30644.571
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.8,0.33299999999999996,11187.918
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.2,0.33299999999999996,10018.908000000001
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.16699999999999998,11102.321000000002
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.833,0.2,0.5,7626.633000000001
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.667,9796.393
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.833,7818.22
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.2,0.833,7605.7919999999995
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.4,0.833,7286.39
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.833,0.6,0.0,14824.096000000001
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.833,10566.861
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.833,11634.093
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,1.0,0.667,10625.593
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.833,11631.503999999999
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.667,0.8,0.0,15478.739
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,1.0,0.0,18612.925
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.4,0.5,10482.296
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.833,0.4,1.0,7479.9980000000005
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.4,1.0,7893.028
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,10633.114
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.16699999999999998,12111.321000000002
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.33299999999999996,9602.479
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.33299999999999996,11420.836000000001
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.2,0.16699999999999998,9100.629
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.4,0.16699999999999998,9757.889000000001
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.667,0.6,0.667,10003.841
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.667,6884.062
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.833,0.0,0.0,6713.295999999999
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.0,0.0,7303.246
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16699999999999998,11234.461000000001
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.4,1.0,7274.241999999999
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.5,7669.566
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.6,1.0,8222.683
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.667,9677.89
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.8,0.33299999999999996,10333.8
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.833,0.2,0.33299999999999996,7644.741
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6,0.16699999999999998,13598.428999999998
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,10214.851
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,0.8,0.5,10300.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.833,0.6,1.0,10829.107
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.0,0.667,6669.868
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,11601.693000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,9826.567
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.6,0.5,10966.386
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.16699999999999998,12337.825
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.2,0.0,11482.782
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.2,0.16699999999999998,12523.3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.4,0.5,7312.148
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,1.0,0.33299999999999996,10562.511
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.833,0.0,0.667,8791.951
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.833,0.2,0.0,9219.008
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.8,0.33299999999999996,11202.446000000002
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.16699999999999998,11309.207
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.8,0.0,15293.221000000001
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.33299999999999996,10485.418
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.0,0.667,7210.241
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,0.8,0.33299999999999996,11262.85
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.8,0.0,16810.971
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.33299999999999996,9541.009
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.5,9131.809000000001
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16699999999999998,22407.632
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33299999999999996,8846.367
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.833,1.0,0.833,10549.214
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.667,9123.343
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.2,1.0,7625.39
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.6,0.5,9841.754
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.833,0.2,0.16699999999999998,10032.179
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.16699999999999998,19297.953999999998
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.33299999999999996,9646.16
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.16699999999999998,10685.253999999999
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.4,0.33299999999999996,9888.019
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.667,6893.988
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.6,0.0,12314.211000000001
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.833,1.0,0.667,10611.688999999998
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4,0.5,10519.596000000001
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,7206.391
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33299999999999996,9650.708
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,7261.772
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,6950.106
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,0.8,0.667,11211.186000000002
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.667,8752.993
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.0,10882.928999999998
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,13489.068000000001
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.833,7943.977
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.833,1.0,0.16699999999999998,10708.681999999999
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.16699999999999998,14082.461000000001
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.8,0.833,11269.843
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.16699999999999998,7668.066999999999
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.667,11294.982
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.33299999999999996,9661.805
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,11219.303999999998
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.0,0.16699999999999998,11001.096000000001
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16699999999999998,19957.068
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,7407.595
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.16699999999999998,10010.391
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.833,0.2,0.667,10042.556
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.833,0.4,0.833,10494.313999999998
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16699999999999998,0.8,0.833,10385.996
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.667,11245.514
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.667,0.8,0.667,10212.689
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,0.0,0.33299999999999996,8774.999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.4,0.667,7265.191999999999
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.6,0.16699999999999998,10844.343
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,9797.427
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.667,7270.349
