$max_spout,$spliters,$counters,$<latency
0.0,0.0,0.0,2.5786
0.0,0.0,0.117647058824,2.5385
0.0,0.0,0.294117647059,2.5477
0.0,0.0,0.470588235294,2.5699
0.0,0.0,0.647058823529,2.6341
0.0,0.0,0.823529411765,2.585
0.0,0.0,1.0,2.6116
0.0,0.2,0.0,2.6345
0.0,0.2,0.117647058824,2.4483
0.0,0.2,0.294117647059,2.4584
0.0,0.2,0.470588235294,2.4867
0.0,0.2,0.647058823529,2.4514
0.0,0.2,0.823529411765,2.5676
0.0,0.2,1.0,2.4561
0.0,0.4,0.0,2.2345
0.0,0.4,0.117647058824,2.2434
0.0,0.4,0.294117647059,2.274
0.0,0.4,0.470588235294,2.2873
0.0,0.4,0.647058823529,2.2376
0.0,0.4,0.823529411765,2.263
0.0,0.4,1.0,2.2561
0.0,1.0,0.0,2.3172
0.0,1.0,0.117647058824,2.1844
0.0,1.0,0.294117647059,2.1994
0.0,1.0,0.470588235294,2.2659
0.0,1.0,0.647058823529,2.2965
0.0,1.0,0.823529411765,2.2694
0.0,1.0,1.0,2.2763
9.00000900001e-06,0.0,0.0,15.267
9.00000900001e-06,0.0,0.117647058824,9.0425
9.00000900001e-06,0.0,0.294117647059,8.4104
9.00000900001e-06,0.0,0.470588235294,8.5116
9.00000900001e-06,0.0,0.647058823529,8.4711
9.00000900001e-06,0.0,0.823529411765,8.2902
9.00000900001e-06,0.0,1.0,8.6734
9.00000900001e-06,0.2,0.0,16.932
9.00000900001e-06,0.2,0.117647058824,7.9557
9.00000900001e-06,0.2,0.294117647059,6.2931
9.00000900001e-06,0.2,0.470588235294,5.6942
9.00000900001e-06,0.2,0.647058823529,5.9139
9.00000900001e-06,0.2,0.823529411765,5.822
9.00000900001e-06,0.2,1.0,5.704
9.00000900001e-06,0.4,0.0,19.849
9.00000900001e-06,0.4,0.117647058824,8.641
9.00000900001e-06,0.4,0.294117647059,6.7821
9.00000900001e-06,0.4,0.470588235294,6.8006
9.00000900001e-06,0.4,0.647058823529,7.0763
9.00000900001e-06,0.4,0.823529411765,6.9694
9.00000900001e-06,0.4,1.0,6.515
9.00000900001e-06,1.0,0.0,13.874
9.00000900001e-06,1.0,0.117647058824,6.6913
9.00000900001e-06,1.0,0.294117647059,5.4324
9.00000900001e-06,1.0,0.470588235294,5.274
9.00000900001e-06,1.0,0.647058823529,5.8555
9.00000900001e-06,1.0,0.823529411765,5.2717
9.00000900001e-06,1.0,1.0,5.2977
9.90000990001e-05,0.0,0.0,142.45
9.90000990001e-05,0.0,0.117647058824,66.278
9.90000990001e-05,0.0,0.294117647059,62.246
9.90000990001e-05,0.0,0.470588235294,62.512
9.90000990001e-05,0.0,0.647058823529,57.635
9.90000990001e-05,0.0,0.823529411765,62.345
9.90000990001e-05,0.0,1.0,51.009
9.90000990001e-05,0.2,0.0,137.63
9.90000990001e-05,0.2,0.117647058824,60.38
9.90000990001e-05,0.2,0.294117647059,52.464
9.90000990001e-05,0.2,0.470588235294,46.646
9.90000990001e-05,0.2,0.647058823529,39.596
9.90000990001e-05,0.2,0.823529411765,36.861
9.90000990001e-05,0.2,1.0,38.097
9.90000990001e-05,0.4,0.0,131.92
9.90000990001e-05,0.4,0.117647058824,61.224
9.90000990001e-05,0.4,0.294117647059,55.609
9.90000990001e-05,0.4,0.470588235294,51.502
9.90000990001e-05,0.4,0.647058823529,58.286
9.90000990001e-05,0.4,0.823529411765,57.099
9.90000990001e-05,0.4,1.0,59.478
9.90000990001e-05,1.0,0.0,123.03
9.90000990001e-05,1.0,0.117647058824,47.348
9.90000990001e-05,1.0,0.294117647059,46.838
9.90000990001e-05,1.0,0.470588235294,41.581
9.90000990001e-05,1.0,0.647058823529,35.825
9.90000990001e-05,1.0,0.823529411765,42.093
9.90000990001e-05,1.0,1.0,35.91
0.000999000999001,0.0,0.0,1310.1
0.000999000999001,0.0,0.117647058824,547.77
0.000999000999001,0.0,0.294117647059,540.98
0.000999000999001,0.0,0.470588235294,551.17
0.000999000999001,0.0,0.647058823529,494.29
0.000999000999001,0.0,0.823529411765,560.98
0.000999000999001,0.0,1.0,465.92
0.000999000999001,0.2,0.0,1269.1
0.000999000999001,0.2,0.117647058824,522.18
0.000999000999001,0.2,0.294117647059,399.13
0.000999000999001,0.2,0.470588235294,357.24
0.000999000999001,0.2,0.647058823529,348.49
0.000999000999001,0.2,0.823529411765,330.13
0.000999000999001,0.2,1.0,334.44
