$spouts,$max_spout,$topology_level,$netty_min_wait,$message_size,$bolts,$<throughput
0.0,0.0,0.0,0.0,0.0,0.0,7368.8
0.0,0.0,0.0,0.0,0.0,0.2,7238.5
0.0,0.0,0.0,0.0,0.0,0.4,7513.0
0.0,0.0,0.0,0.0,0.0,1.0,7438.6
0.0,0.0,0.0,0.0,9.0000900009e-05,0.0,7385.5
0.0,0.0,0.0,0.0,9.0000900009e-05,0.2,7311.4
0.0,0.0,0.0,0.0,9.0000900009e-05,0.4,7622.1
0.0,0.0,0.0,0.0,9.0000900009e-05,1.0,7412.9
0.0,0.0,0.0,0.0,0.000990009900099,0.0,7335.8
0.0,0.0,0.0,0.0,0.000990009900099,0.2,7433.5
0.0,0.0,0.0,0.0,0.000990009900099,0.4,7628.6
0.0,0.0,0.0,0.0,0.000990009900099,1.0,7486.1
0.0,0.0,0.0,0.0,0.009990099901,0.0,3995.9
0.0,0.0,0.0,0.0,0.009990099901,0.2,4236.5
0.0,0.0,0.0,0.0,0.009990099901,0.4,6467.3
0.0,0.0,0.0,0.0,0.009990099901,1.0,6251.5
0.0,0.0,0.0,0.0,0.09999099991,0.0,1983.7
0.0,0.0,0.0,0.0,0.09999099991,0.2,2257.7
0.0,0.0,0.0,0.0,0.09999099991,0.4,3450.3
0.0,0.0,0.0,0.0,0.09999099991,1.0,3603.1
0.0,0.0,0.0,0.0,1.0,0.0,340.33
0.0,0.0,0.0,0.0,1.0,0.2,329.82
0.0,0.0,0.0,0.0,1.0,0.4,508.78
0.0,0.0,0.0,0.0,1.0,1.0,507.06
0.0,0.0,0.0,0.0909090909091,0.0,0.0,7082.5
0.0,0.0,0.0,0.0909090909091,0.0,0.2,6999.1
0.0,0.0,0.0,0.0909090909091,0.0,0.4,7573.9
0.0,0.0,0.0,0.0909090909091,0.0,1.0,7605.2
0.0,0.0,0.0,0.0909090909091,9.0000900009e-05,0.0,7338.4
0.0,0.0,0.0,0.0909090909091,9.0000900009e-05,0.2,7057.4
0.0,0.0,0.0,0.0909090909091,9.0000900009e-05,0.4,7646.4
0.0,0.0,0.0,0.0909090909091,9.0000900009e-05,1.0,7711.2
0.0,0.0,0.0,0.0909090909091,0.000990009900099,0.0,7318.9
0.0,0.0,0.0,0.0909090909091,0.000990009900099,0.2,7088.3
0.0,0.0,0.0,0.0909090909091,0.000990009900099,0.4,7168.2
0.0,0.0,0.0,1.0,0.0,0.2,-124.57
0.0,0.0,0.0,1.0,0.0,0.4,7531.9
0.0,0.0,0.0,1.0,0.0,1.0,7420.7
0.0,0.0,0.0,1.0,9.0000900009e-05,0.0,7324.4
0.0,0.0,0.0,1.0,9.0000900009e-05,0.2,7372.8
0.0,0.0,0.0,1.0,9.0000900009e-05,0.4,7465.8
0.0,0.0,0.0,1.0,9.0000900009e-05,1.0,7273.1
0.0,0.0,0.0,1.0,0.000990009900099,0.0,7453.5
0.0,0.0,0.0,1.0,0.000990009900099,0.2,7569.7
0.0,0.0,0.0,1.0,0.000990009900099,0.4,7516.1
0.0,0.0,0.0,1.0,0.000990009900099,1.0,7463.0
0.0,0.0,0.0,1.0,0.009990099901,0.0,4368.8
0.0,0.0,0.0,1.0,0.009990099901,0.2,4765.9
0.0,0.0,0.0,1.0,0.009990099901,0.4,6207.2
0.0,0.0,0.0,1.0,0.009990099901,1.0,6854.1
0.0,0.0,0.0,1.0,0.09999099991,0.0,2209.6
0.0,0.0,0.0,1.0,0.09999099991,0.2,2361.4
0.0,0.0,0.0,1.0,0.09999099991,0.4,3537.3
0.0,0.0,0.0,1.0,0.09999099991,1.0,3597.4
0.0,0.0,0.0,1.0,1.0,0.0,340.11
0.0,0.0,0.0,1.0,1.0,0.2,343.89
0.0,0.0,0.0,1.0,1.0,0.4,547.06
0.0,0.0,0.0,1.0,1.0,1.0,541.35
0.0,0.0,0.333333333333,0.0,0.0,0.0,6444.9
0.0,0.0,0.333333333333,0.0,0.0,0.2,6639.5
0.0,0.0,0.333333333333,0.0,0.0,0.4,6874.3
0.0,0.0,0.333333333333,0.0,0.0,1.0,6737.5
0.0,0.0,0.333333333333,0.0,9.0000900009e-05,0.0,6538.8
0.0,0.0,0.333333333333,0.0,9.0000900009e-05,0.2,6733.3
0.0,0.0,0.333333333333,0.0,9.0000900009e-05,0.4,6734.8
0.0,0.0,0.333333333333,0.0,9.0000900009e-05,1.0,6762.9
0.0,0.0,0.333333333333,0.0,0.000990009900099,0.0,6294.3
0.0,0.0,0.333333333333,0.0,0.000990009900099,0.2,6587.1
0.0,0.0,0.333333333333,0.0,0.000990009900099,0.4,6582.7
0.0,0.0,0.333333333333,0.0,0.000990009900099,1.0,6630.1
0.0,0.0,0.333333333333,0.0,0.009990099901,0.0,2694.5
0.0,0.0,0.333333333333,0.0,0.009990099901,0.2,4266.9
0.0,0.0,0.333333333333,0.0,0.009990099901,0.4,4357.8
0.0,0.0,0.333333333333,0.0,0.009990099901,1.0,4422.6
0.0,0.0,0.333333333333,0.0,0.09999099991,0.0,1322.6
0.0,0.0,0.333333333333,0.0,0.09999099991,0.2,1682.2
0.0,0.0,0.333333333333,0.0,0.09999099991,0.4,1956.1
0.0,0.0,0.333333333333,0.0,0.09999099991,1.0,1856.8
0.0,0.0,0.333333333333,0.0,1.0,0.0,237.11
0.0,0.0,0.333333333333,0.0,1.0,0.2,307.44
0.0,0.0,0.333333333333,0.0,1.0,0.4,264.17
0.0,0.0,0.333333333333,0.0,1.0,1.0,275.06
0.0,0.0,0.333333333333,0.0909090909091,0.0,0.0,6709.0
0.0,0.0,0.333333333333,0.0909090909091,0.0,0.2,6863.3
0.0,0.0,0.333333333333,0.0909090909091,0.0,0.4,6714.3
0.0,0.0,0.333333333333,0.0909090909091,0.0,1.0,6612.3
0.0,0.0,0.333333333333,0.0909090909091,9.0000900009e-05,0.0,6329.9
0.0,0.0,0.333333333333,0.0909090909091,9.0000900009e-05,0.2,6580.6
0.0,0.0,0.333333333333,0.0909090909091,9.0000900009e-05,0.4,6545.4
0.0,0.0,0.333333333333,0.0909090909091,9.0000900009e-05,1.0,6513.9
0.0,0.0,0.333333333333,0.0909090909091,0.000990009900099,0.0,6307.4
0.0,0.0,0.333333333333,0.0909090909091,0.000990009900099,0.2,6634.6
0.0,0.0,0.333333333333,0.0909090909091,0.000990009900099,0.4,6588.4
0.0,0.0,0.333333333333,0.0909090909091,0.000990009900099,1.0,6382.7
0.0,0.0,0.333333333333,0.0909090909091,0.009990099901,0.0,2846.7
0.0,0.0,0.333333333333,0.0909090909091,0.009990099901,0.2,4313.5
0.0,0.0,0.333333333333,0.0909090909091,0.009990099901,0.4,4128.4
0.0,0.0,0.333333333333,0.0909090909091,0.009990099901,1.0,4079.4
0.0,0.0,0.333333333333,0.0909090909091,0.09999099991,0.0,1351.2
0.0,0.0,0.333333333333,0.0909090909091,0.09999099991,0.2,1635.5
0.0,0.0,0.333333333333,0.0909090909091,0.09999099991,0.4,1916.9
0.0,0.0,0.333333333333,0.0909090909091,0.09999099991,1.0,1867.6
0.0,0.0,0.333333333333,0.0909090909091,1.0,0.0,244.83
0.0,0.0,0.333333333333,0.0909090909091,1.0,0.2,304.39
0.0,0.0,0.333333333333,0.0909090909091,1.0,0.4,295.59
0.0,0.0,0.333333333333,0.0909090909091,1.0,1.0,296.89
0.0,0.0,0.333333333333,1.0,0.0,0.0,6488.7
0.0,0.0,0.333333333333,1.0,0.0,0.2,6497.5
0.0,0.0,0.333333333333,1.0,0.0,0.4,6545.2
0.0,0.0,0.333333333333,1.0,0.0,1.0,6525.8
0.0,0.0,0.333333333333,1.0,9.0000900009e-05,0.0,6494.7
0.0,0.0,0.333333333333,1.0,9.0000900009e-05,0.2,6543.8
0.0,0.0,0.333333333333,1.0,9.0000900009e-05,0.4,6534.0
0.0,0.0,0.333333333333,1.0,9.0000900009e-05,1.0,6481.8
0.0,0.0,0.333333333333,1.0,0.000990009900099,0.0,6357.8
0.0,0.0,0.333333333333,1.0,0.000990009900099,0.2,6549.1
0.0,0.0,0.333333333333,1.0,0.000990009900099,0.4,6303.2
0.0,0.0,0.333333333333,1.0,0.000990009900099,1.0,6489.9
0.0,0.0,0.333333333333,1.0,0.009990099901,0.0,2648.5
0.0,0.0,0.333333333333,1.0,0.009990099901,0.2,4237.7
0.0,0.0,0.333333333333,1.0,0.009990099901,0.4,4244.2
0.0,0.0,0.333333333333,1.0,0.009990099901,1.0,4179.9
0.0,0.0,0.333333333333,1.0,0.09999099991,0.0,1370.2
0.0,0.0,0.333333333333,1.0,0.09999099991,0.2,1722.4
0.0,0.0,0.333333333333,1.0,0.09999099991,0.4,1939.5
0.0,0.0,0.333333333333,1.0,0.09999099991,1.0,1885.8
0.0,0.0,0.333333333333,1.0,1.0,0.0,219.0
0.0,0.0,0.333333333333,1.0,1.0,0.2,296.72
0.0,0.0,0.333333333333,1.0,1.0,0.4,273.5
0.0,0.0,0.333333333333,1.0,1.0,1.0,270.61
0.0,0.0,0.666666666667,0.0,0.0,0.0,5860.3
0.0,0.0,0.666666666667,0.0,0.0,0.2,5137.3
0.0,0.0,0.666666666667,0.0,0.0,0.4,4773.8
0.0,0.0,0.666666666667,0.0,0.0,1.0,4826.1
0.0,0.0,0.666666666667,0.0,9.0000900009e-05,0.0,5908.3
0.0,0.0,0.666666666667,0.0,9.0000900009e-05,0.2,5322.1
0.0,0.0,0.666666666667,0.0,9.0000900009e-05,0.4,4998.7
0.0,0.0,0.666666666667,0.0,9.0000900009e-05,1.0,4811.9
0.0,0.0,0.666666666667,0.0,0.000990009900099,0.0,5764.6
0.0,0.0,0.666666666667,0.0,0.000990009900099,0.2,5101.6
0.0,0.0,0.666666666667,0.0,0.000990009900099,0.4,5158.6
0.0,0.0,0.666666666667,0.0,0.000990009900099,1.0,4836.5
0.0,0.0,0.666666666667,0.0,0.009990099901,0.0,3249.1
0.0,0.0,0.666666666667,0.0,0.009990099901,0.2,3103.3
