$spouts,$max_spout,$spout_wait,$spliters,$counters,$netty_min_wait,$<latency
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-1.0834726777719228,-0.8053872662568291,4.4468
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-1.0834726777719228,-0.6040404496926218,4.405
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-1.0834726777719228,1.409427715949451,4.4484
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-0.601929265428846,-0.8053872662568291,4.4822
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-0.601929265428846,-0.6040404496926218,4.4268
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,-0.601929265428846,1.409427715949451,4.4785
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,0.1203858530857692,-0.8053872662568291,4.5171
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,0.1203858530857692,-0.6040404496926218,4.6677
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,0.1203858530857692,1.409427715949451,4.5484
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,1.5650160901149996,-0.8053872662568291,4.6159
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,1.5650160901149996,-0.6040404496926218,4.6134
-1.0,-0.5056153782554532,-0.5761745842010269,-1.0690449676496976,1.5650160901149996,1.409427715949451,4.5637
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-1.0834726777719228,-0.8053872662568291,4.2424
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-1.0834726777719228,-0.6040404496926218,4.3134
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-1.0834726777719228,1.409427715949451,4.1886
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-0.601929265428846,-0.8053872662568291,4.5248
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-0.601929265428846,-0.6040404496926218,4.538
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,-0.601929265428846,1.409427715949451,4.558
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,0.1203858530857692,-0.8053872662568291,4.6177
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,0.1203858530857692,-0.6040404496926218,4.6241
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,0.1203858530857692,1.409427715949451,4.6823
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,1.5650160901149996,-0.8053872662568291,4.6904
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,1.5650160901149996,-0.6040404496926218,4.5742
-1.0,-0.5056153782554532,-0.5761745842010269,-0.5345224838248488,1.5650160901149996,1.409427715949451,4.6747
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-1.0834726777719228,-0.8053872662568291,3.5077
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-1.0834726777719228,-0.6040404496926218,3.4968
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-1.0834726777719228,1.409427715949451,3.5415
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-0.601929265428846,-0.8053872662568291,3.5633
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-0.601929265428846,-0.6040404496926218,3.3944
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,-0.601929265428846,1.409427715949451,3.4557
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,0.1203858530857692,-0.8053872662568291,3.4955
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,0.1203858530857692,-0.6040404496926218,3.4097
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,0.1203858530857692,1.409427715949451,3.46
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,1.5650160901149996,-0.8053872662568291,3.5019
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,1.5650160901149996,-0.6040404496926218,3.5121
-1.0,-0.5056153782554532,-0.5761745842010269,0.0,1.5650160901149996,1.409427715949451,3.6069999999999998
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-1.0834726777719228,-0.8053872662568291,3.6658
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-1.0834726777719228,-0.6040404496926218,3.5718
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-1.0834726777719228,1.409427715949451,3.5026
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-0.601929265428846,-0.8053872662568291,3.3911
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-0.601929265428846,-0.6040404496926218,3.4513
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,-0.601929265428846,1.409427715949451,3.3172
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,0.1203858530857692,-0.8053872662568291,7.6576
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,0.1203858530857692,-0.6040404496926218,3.4768
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,0.1203858530857692,1.409427715949451,3.4791
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,1.5650160901149996,-0.8053872662568291,3.4506
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,1.5650160901149996,-0.6040404496926218,3.484
-1.0,-0.5056153782554532,-0.5761745842010269,1.6035674514745464,1.5650160901149996,1.409427715949451,3.5139
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-1.0834726777719228,-0.8053872662568291,5.49
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-1.0834726777719228,-0.6040404496926218,5.2346
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-1.0834726777719228,1.409427715949451,5.3567
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-0.601929265428846,-0.8053872662568291,5.1373
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-0.601929265428846,-0.6040404496926218,5.2128
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,-0.601929265428846,1.409427715949451,5.0699
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,0.1203858530857692,-0.8053872662568291,5.3701
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,0.1203858530857692,-0.6040404496926218,5.2684
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,0.1203858530857692,1.409427715949451,5.3351
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,1.5650160901149996,-0.8053872662568291,5.3401
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,1.5650160901149996,-0.6040404496926218,5.3387
-1.0,-0.5056153782554532,-0.5502207741018814,-1.0690449676496976,1.5650160901149996,1.409427715949451,5.281000000000001
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-1.0834726777719228,-0.8053872662568291,4.8949
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-1.0834726777719228,-0.6040404496926218,4.905
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-1.0834726777719228,1.409427715949451,4.9675
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-0.601929265428846,-0.8053872662568291,5.1239
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-0.601929265428846,-0.6040404496926218,4.9987
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,-0.601929265428846,1.409427715949451,5.1377
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,0.1203858530857692,-0.8053872662568291,5.1432
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,0.1203858530857692,-0.6040404496926218,5.138999999999999
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,0.1203858530857692,1.409427715949451,5.1478
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,1.5650160901149996,-0.8053872662568291,5.4703
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,1.5650160901149996,-0.6040404496926218,5.1627
-1.0,-0.5056153782554532,-0.5502207741018814,-0.5345224838248488,1.5650160901149996,1.409427715949451,5.4166
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-1.0834726777719228,-0.8053872662568291,4.4675
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-1.0834726777719228,-0.6040404496926218,4.5089
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-1.0834726777719228,1.409427715949451,4.5103
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-0.601929265428846,-0.8053872662568291,4.291
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-0.601929265428846,-0.6040404496926218,4.3764
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,-0.601929265428846,1.409427715949451,4.3585
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,0.1203858530857692,-0.8053872662568291,4.3069999999999995
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,0.1203858530857692,-0.6040404496926218,4.2994
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,0.1203858530857692,1.409427715949451,4.5131
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,1.5650160901149996,-0.8053872662568291,4.5767
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,1.5650160901149996,-0.6040404496926218,4.3609
-1.0,-0.5056153782554532,-0.5502207741018814,0.0,1.5650160901149996,1.409427715949451,4.4103
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-1.0834726777719228,-0.8053872662568291,4.5206
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-1.0834726777719228,-0.6040404496926218,4.3057
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-1.0834726777719228,1.409427715949451,4.4787
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-0.601929265428846,-0.8053872662568291,4.379
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-0.601929265428846,-0.6040404496926218,4.2981
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,-0.601929265428846,1.409427715949451,4.3381
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,0.1203858530857692,-0.8053872662568291,4.3737
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,0.1203858530857692,-0.6040404496926218,4.3308
-1.0,-0.5056153782554532,-0.5502207741018814,1.6035674514745464,0.1203858530857692,1.409427715949451,4.3968
