$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,ref_1,$ref_5,ref_9,$<Performance
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.72
1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.017
1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,276.103
1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.427
1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,260.267
1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.483
1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,259.807
1,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.19
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.557
1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,267.853
1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,260.41
1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,259.903
1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.92
1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.527
1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.373
1,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.113
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.77299999999997
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.17
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,276.03
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.69
1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.603
1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.957
1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,268.11
1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,275.31
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,260.48
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,259.96299999999997
1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,260.38
1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,259.84
1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.67
1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.51
1,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.22
1,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,266.27299999999997
1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,305.4
1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,304.9
1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.58
1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.177
1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.47
1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.66
1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.367
1,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.637
1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,305.26
1,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,304.967
1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.507
1,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.257
1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.52
1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.77
1,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.153
1,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.637
1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,305.283
1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,304.997
1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.577
1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.217
1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,305.48
1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.793
1,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,304.94
1,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,310.29
1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.59
1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.33299999999997
1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.527
1,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,295.41
1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.69
1,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.843
1,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.647
1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,299.703
1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,254.58700000000002
1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,254.17700000000002
1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,261.077
1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,260.497
1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,244.39
1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,249.497
1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,244.23
1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,249.363
1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,254.733
1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,254.033
1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,244.303
1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,1,1.4142135623730951,-0.7071067811865475,-0.7071067811865475,244.35299999999998
