$spouts,$max_spout,$spout_wait,$spliters,$counters,$netty_min_wait,$<throughput
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-1.08347267777,-0.805387266257,2221.3
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-1.08347267777,-0.604040449693,2252.4
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-1.08347267777,1.40942771595,2339.1
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-0.601929265429,-0.805387266257,2150.4
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-0.601929265429,-0.604040449693,2225.4
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,-0.601929265429,1.40942771595,2233.1
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,0.120385853086,-0.805387266257,2215.5
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,0.120385853086,-0.604040449693,2124.7
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,0.120385853086,1.40942771595,2260.8
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,1.56501609011,-0.805387266257,1993.2
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,1.56501609011,-0.604040449693,2208.4
-1.0,-0.505615378255,-0.576174584201,-1.06904496765,1.56501609011,1.40942771595,2199.6
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-1.08347267777,-0.805387266257,2377.4
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-1.08347267777,-0.604040449693,2431.4
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-1.08347267777,1.40942771595,2427.0
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-0.601929265429,-0.805387266257,2153.5
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-0.601929265429,-0.604040449693,2146.1
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,-0.601929265429,1.40942771595,2195.0
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,0.120385853086,-0.805387266257,2177.6
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,0.120385853086,-0.604040449693,2211.6
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,0.120385853086,1.40942771595,2249.9
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,1.56501609011,-0.805387266257,2201.8
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,1.56501609011,-0.604040449693,2240.6
-1.0,-0.505615378255,-0.576174584201,-0.534522483825,1.56501609011,1.40942771595,2091.9
-1.0,-0.505615378255,-0.576174584201,0.0,-1.08347267777,-0.805387266257,3052.8
-1.0,-0.505615378255,-0.576174584201,0.0,-1.08347267777,-0.604040449693,2787.0
-1.0,-0.505615378255,-0.576174584201,0.0,-1.08347267777,1.40942771595,2780.9
-1.0,-0.505615378255,-0.576174584201,0.0,-0.601929265429,-0.805387266257,3016.6
-1.0,-0.505615378255,-0.576174584201,0.0,-0.601929265429,-0.604040449693,3070.8
-1.0,-0.505615378255,-0.576174584201,0.0,-0.601929265429,1.40942771595,3032.4
-1.0,-0.505615378255,-0.576174584201,0.0,0.120385853086,-0.805387266257,2863.9
-1.0,-0.505615378255,-0.576174584201,0.0,0.120385853086,-0.604040449693,2824.4
-1.0,-0.505615378255,-0.576174584201,0.0,0.120385853086,1.40942771595,2937.4
-1.0,-0.505615378255,-0.576174584201,0.0,1.56501609011,-0.805387266257,2639.6
-1.0,-0.505615378255,-0.576174584201,0.0,1.56501609011,-0.604040449693,2913.6
-1.0,-0.505615378255,-0.576174584201,0.0,1.56501609011,1.40942771595,2811.3
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-1.08347267777,-0.805387266257,2499.4
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-1.08347267777,-0.604040449693,2672.8
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-1.08347267777,1.40942771595,2747.8
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-0.601929265429,-0.805387266257,3022.4
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-0.601929265429,-0.604040449693,3011.1
-1.0,-0.505615378255,-0.576174584201,1.60356745147,-0.601929265429,1.40942771595,2906.1
-1.0,-0.505615378255,-0.576174584201,1.60356745147,0.120385853086,-0.805387266257,2842.4
-1.0,-0.505615378255,-0.576174584201,1.60356745147,0.120385853086,-0.604040449693,2933.1
-1.0,-0.505615378255,-0.576174584201,1.60356745147,0.120385853086,1.40942771595,2897.8
-1.0,-0.505615378255,-0.576174584201,1.60356745147,1.56501609011,-0.805387266257,2828.0
-1.0,-0.505615378255,-0.576174584201,1.60356745147,1.56501609011,-0.604040449693,2853.2
-1.0,-0.505615378255,-0.576174584201,1.60356745147,1.56501609011,1.40942771595,2773.1
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-1.08347267777,-0.805387266257,1949.9
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-1.08347267777,-0.604040449693,2058.6
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-1.08347267777,1.40942771595,1904.4
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-0.601929265429,-0.805387266257,2061.6
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-0.601929265429,-0.604040449693,2039.4
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,-0.601929265429,1.40942771595,2059.6
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,0.120385853086,-0.805387266257,1900.6
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,0.120385853086,-0.604040449693,2024.4
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,0.120385853086,1.40942771595,1902.9
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,1.56501609011,-0.805387266257,1871.1
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,1.56501609011,-0.604040449693,1935.9
-1.0,-0.505615378255,-0.550220774102,-1.06904496765,1.56501609011,1.40942771595,1828.4
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-1.08347267777,-0.805387266257,2131.6
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-1.08347267777,-0.604040449693,2105.4
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-1.08347267777,1.40942771595,2043.1
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-0.601929265429,-0.805387266257,2024.8
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-0.601929265429,-0.604040449693,2059.7
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,-0.601929265429,1.40942771595,1930.5
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,0.120385853086,-0.805387266257,1923.9
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,0.120385853086,-0.604040449693,1934.8
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,0.120385853086,1.40942771595,2002.2
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,1.56501609011,-0.805387266257,1897.6
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,1.56501609011,-0.604040449693,1878.6
-1.0,-0.505615378255,-0.550220774102,-0.534522483825,1.56501609011,1.40942771595,1853.2
-1.0,-0.505615378255,-0.550220774102,0.0,-1.08347267777,-0.805387266257,2195.1
-1.0,-0.505615378255,-0.550220774102,0.0,-1.08347267777,-0.604040449693,2218.6
-1.0,-0.505615378255,-0.550220774102,0.0,-1.08347267777,1.40942771595,2178.8
-1.0,-0.505615378255,-0.550220774102,0.0,-0.601929265429,-0.805387266257,2328.0
-1.0,-0.505615378255,-0.550220774102,0.0,-0.601929265429,-0.604040449693,2296.1
-1.0,-0.505615378255,-0.550220774102,0.0,-0.601929265429,1.40942771595,2298.9
-1.0,-0.505615378255,-0.550220774102,0.0,0.120385853086,-0.805387266257,2244.8
-1.0,-0.505615378255,-0.550220774102,0.0,0.120385853086,-0.604040449693,2271.5
-1.0,-0.505615378255,-0.550220774102,0.0,0.120385853086,1.40942771595,2249.0
-1.0,-0.505615378255,-0.550220774102,0.0,1.56501609011,-0.805387266257,2234.6
-1.0,-0.505615378255,-0.550220774102,0.0,1.56501609011,-0.604040449693,2195.8
-1.0,-0.505615378255,-0.550220774102,0.0,1.56501609011,1.40942771595,2276.9
-1.0,-0.505615378255,-0.550220774102,1.60356745147,-1.08347267777,-0.805387266257,2215.4
-1.0,-0.505615378255,-0.550220774102,1.60356745147,-1.08347267777,-0.604040449693,2226.2
-1.0,-0.505615378255,-0.550220774102,1.60356745147,-1.08347267777,1.40942771595,2186.9
-1.0,-0.505615378255,-0.550220774102,1.60356745147,-0.601929265429,-0.805387266257,2329.1
