$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5,$<CompressionTime
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,208900.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,210450.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,283750.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,339780.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,2.8284271247461903,340590.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,384660.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,1062250.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,1179830.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,827290.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,208350.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,213220.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,223040.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,234870.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,2.8284271247461903,236720.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,248940.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,257480.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,263430.0
-1.0,0.4472135954999578,0.0,-1.0,-0.4472135954999579,-1.0,2.23606797749979,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,265980.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,76470.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,80360.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,87690.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,2.8284271247461903,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,93090.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,2.8284271247461903,106090.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,128450.0
-1.0,0.4472135954999578,0.0,-1.0,2.23606797749979,-1.0,-0.4472135954999579,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.3535533905932738,2.8284271247461903,-0.3535533905932738,-0.3535533905932738,-0.4472135954999579,-0.4472135954999579,-0.3535533905932738,146410.0
