$spouts,$max_spout,$topology_level,$netty_min_wait,$message_size,$bolts,$<throughput
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522.590427827,0.854942560371,7368.8
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522.590427827,1.70988512074,7238.5
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522.590427827,2.56482768111,7513.0
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522.590427827,5.12965536223,7438.6
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225.90427827,0.854942560371,7385.5
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225.90427827,1.70988512074,7311.4
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225.90427827,2.56482768111,7622.1
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225.90427827,5.12965536223,7412.9
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259.0427827,0.854942560371,7335.8
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259.0427827,1.70988512074,7433.5
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259.0427827,2.56482768111,7628.6
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259.0427827,5.12965536223,7486.1
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522590.427827,0.854942560371,3995.9
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522590.427827,1.70988512074,4236.5
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522590.427827,2.56482768111,6467.3
2.9673355441,27.6718961806,31.1949574304,6.49304217022,522590.427827,5.12965536223,6251.5
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225904.27827,0.854942560371,1983.7
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225904.27827,1.70988512074,2257.7
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225904.27827,2.56482768111,3450.3
2.9673355441,27.6718961806,31.1949574304,6.49304217022,5225904.27827,5.12965536223,3603.1
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259042.7827,0.854942560371,340.33
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259042.7827,1.70988512074,329.82
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259042.7827,2.56482768111,508.78
2.9673355441,27.6718961806,31.1949574304,6.49304217022,52259042.7827,5.12965536223,507.06
2.9673355441,27.6718961806,31.1949574304,64.9304217022,522.590427827,0.854942560371,7082.5
2.9673355441,27.6718961806,31.1949574304,64.9304217022,522.590427827,1.70988512074,6999.1
2.9673355441,27.6718961806,31.1949574304,64.9304217022,522.590427827,2.56482768111,7573.9
2.9673355441,27.6718961806,31.1949574304,64.9304217022,522.590427827,5.12965536223,7605.2
2.9673355441,27.6718961806,31.1949574304,64.9304217022,5225.90427827,0.854942560371,7338.4
2.9673355441,27.6718961806,31.1949574304,64.9304217022,5225.90427827,1.70988512074,7057.4
2.9673355441,27.6718961806,31.1949574304,64.9304217022,5225.90427827,2.56482768111,7646.4
2.9673355441,27.6718961806,31.1949574304,64.9304217022,5225.90427827,5.12965536223,7711.2
2.9673355441,27.6718961806,31.1949574304,64.9304217022,52259.0427827,0.854942560371,7318.9
2.9673355441,27.6718961806,31.1949574304,64.9304217022,52259.0427827,1.70988512074,7088.3
2.9673355441,27.6718961806,31.1949574304,64.9304217022,52259.0427827,2.56482768111,7168.2
2.9673355441,27.6718961806,31.1949574304,649.304217022,522.590427827,1.70988512074,-124.57
2.9673355441,27.6718961806,31.1949574304,649.304217022,522.590427827,2.56482768111,7531.9
2.9673355441,27.6718961806,31.1949574304,649.304217022,522.590427827,5.12965536223,7420.7
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225.90427827,0.854942560371,7324.4
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225.90427827,1.70988512074,7372.8
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225.90427827,2.56482768111,7465.8
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225.90427827,5.12965536223,7273.1
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259.0427827,0.854942560371,7453.5
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259.0427827,1.70988512074,7569.7
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259.0427827,2.56482768111,7516.1
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259.0427827,5.12965536223,7463.0
2.9673355441,27.6718961806,31.1949574304,649.304217022,522590.427827,0.854942560371,4368.8
2.9673355441,27.6718961806,31.1949574304,649.304217022,522590.427827,1.70988512074,4765.9
2.9673355441,27.6718961806,31.1949574304,649.304217022,522590.427827,2.56482768111,6207.2
2.9673355441,27.6718961806,31.1949574304,649.304217022,522590.427827,5.12965536223,6854.1
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225904.27827,0.854942560371,2209.6
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225904.27827,1.70988512074,2361.4
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225904.27827,2.56482768111,3537.3
2.9673355441,27.6718961806,31.1949574304,649.304217022,5225904.27827,5.12965536223,3597.4
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259042.7827,0.854942560371,340.11
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259042.7827,1.70988512074,343.89
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259042.7827,2.56482768111,547.06
2.9673355441,27.6718961806,31.1949574304,649.304217022,52259042.7827,5.12965536223,541.35
2.9673355441,27.6718961806,46.7924361455,6.49304217022,522.590427827,0.854942560371,6444.9
2.9673355441,27.6718961806,46.7924361455,6.49304217022,522.590427827,1.70988512074,6639.5
2.9673355441,27.6718961806,46.7924361455,6.49304217022,522.590427827,2.56482768111,6874.3
2.9673355441,27.6718961806,46.7924361455,6.49304217022,522.590427827,5.12965536223,6737.5
