$max_spout,$spliters,$counters,$<throughput
77.8590592236,3.43731787583,18.7036229006,4123.9
77.8590592236,3.43731787583,56.1108687019,4098.6
77.8590592236,3.43731787583,112.221737404,4176.9
77.8590592236,3.43731787583,168.332606106,4059.4
77.8590592236,3.43731787583,224.443474807,4032.0
77.8590592236,3.43731787583,280.554343509,3983.3
77.8590592236,3.43731787583,336.665212211,4100.2
77.8590592236,6.87463575166,18.7036229006,4097.1
77.8590592236,6.87463575166,56.1108687019,4213.6
77.8590592236,6.87463575166,112.221737404,4123.2
77.8590592236,6.87463575166,168.332606106,4212.6
77.8590592236,6.87463575166,224.443474807,4224.6
77.8590592236,6.87463575166,280.554343509,4192.9
77.8590592236,6.87463575166,336.665212211,4229.9
77.8590592236,10.3119536275,18.7036229006,4869.9
77.8590592236,10.3119536275,56.1108687019,4742.8
77.8590592236,10.3119536275,112.221737404,4745.9
77.8590592236,10.3119536275,168.332606106,4646.2
77.8590592236,10.3119536275,224.443474807,4589.6
77.8590592236,10.3119536275,280.554343509,4684.3
77.8590592236,10.3119536275,336.665212211,4593.9
77.8590592236,20.623907255,18.7036229006,4849.6
77.8590592236,20.623907255,56.1108687019,4850.4
77.8590592236,20.623907255,112.221737404,4716.8
77.8590592236,20.623907255,168.332606106,4568.4
77.8590592236,20.623907255,224.443474807,4638.4
77.8590592236,20.623907255,280.554343509,4642.1
77.8590592236,20.623907255,336.665212211,4702.3
778.590592236,3.43731787583,18.7036229006,7494.8
778.590592236,3.43731787583,56.1108687019,12690.0
778.590592236,3.43731787583,112.221737404,13341.0
778.590592236,3.43731787583,168.332606106,12787.0
778.590592236,3.43731787583,224.443474807,13208.0
778.590592236,3.43731787583,280.554343509,13048.0
778.590592236,3.43731787583,336.665212211,13618.0
778.590592236,6.87463575166,18.7036229006,6876.2
778.590592236,6.87463575166,56.1108687019,13898.0
778.590592236,6.87463575166,112.221737404,17445.0
778.590592236,6.87463575166,168.332606106,18656.0
778.590592236,6.87463575166,224.443474807,19215.0
778.590592236,6.87463575166,280.554343509,18564.0
778.590592236,6.87463575166,336.665212211,18872.0
778.590592236,10.3119536275,18.7036229006,7221.4
778.590592236,10.3119536275,56.1108687019,14028.0
778.590592236,10.3119536275,112.221737404,16094.0
778.590592236,10.3119536275,168.332606106,16038.0
778.590592236,10.3119536275,224.443474807,15038.0
778.590592236,10.3119536275,280.554343509,15777.0
778.590592236,10.3119536275,336.665212211,16158.0
778.590592236,20.623907255,18.7036229006,7599.1
778.590592236,20.623907255,56.1108687019,16448.0
778.590592236,20.623907255,112.221737404,17588.0
778.590592236,20.623907255,168.332606106,18337.0
778.590592236,20.623907255,224.443474807,17812.0
778.590592236,20.623907255,280.554343509,18604.0
778.590592236,20.623907255,336.665212211,17697.0
7785.90592236,3.43731787583,18.7036229006,8600.1
7785.90592236,3.43731787583,56.1108687019,17561.0
7785.90592236,3.43731787583,112.221737404,17933.0
7785.90592236,3.43731787583,168.332606106,19721.0
7785.90592236,3.43731787583,224.443474807,20382.0
7785.90592236,3.43731787583,280.554343509,17886.0
7785.90592236,3.43731787583,336.665212211,21201.0
7785.90592236,6.87463575166,18.7036229006,7677.3
7785.90592236,6.87463575166,56.1108687019,18789.0
7785.90592236,6.87463575166,112.221737404,21809.0
7785.90592236,6.87463575166,168.332606106,24019.0
7785.90592236,6.87463575166,224.443474807,26077.0
7785.90592236,6.87463575166,280.554343509,28395.0
7785.90592236,6.87463575166,336.665212211,28405.0
7785.90592236,10.3119536275,18.7036229006,7864.7
7785.90592236,10.3119536275,56.1108687019,17860.0
7785.90592236,10.3119536275,112.221737404,20076.0
7785.90592236,10.3119536275,168.332606106,21596.0
7785.90592236,10.3119536275,224.443474807,20701.0
7785.90592236,10.3119536275,280.554343509,20075.0
7785.90592236,10.3119536275,336.665212211,19610.0
7785.90592236,20.623907255,18.7036229006,8636.8
7785.90592236,20.623907255,56.1108687019,19318.0
7785.90592236,20.623907255,112.221737404,21305.0
7785.90592236,20.623907255,168.332606106,22039.0
7785.90592236,20.623907255,224.443474807,23470.0
7785.90592236,20.623907255,280.554343509,21993.0
7785.90592236,20.623907255,336.665212211,23940.0
77859.0592236,3.43731787583,18.7036229006,9036.2
77859.0592236,3.43731787583,56.1108687019,20665.0
77859.0592236,3.43731787583,112.221737404,22127.0
77859.0592236,3.43731787583,168.332606106,20011.0
77859.0592236,3.43731787583,224.443474807,22722.0
77859.0592236,3.43731787583,280.554343509,20768.0
77859.0592236,3.43731787583,336.665212211,23878.0
77859.0592236,6.87463575166,18.7036229006,7755.1
77859.0592236,6.87463575166,56.1108687019,22093.0
77859.0592236,6.87463575166,112.221737404,28725.0
77859.0592236,6.87463575166,168.332606106,29274.0
77859.0592236,6.87463575166,224.443474807,33903.0
77859.0592236,6.87463575166,280.554343509,35508.0
77859.0592236,6.87463575166,336.665212211,34045.0
77859.0592236,10.3119536275,18.7036229006,8044.5
77859.0592236,10.3119536275,56.1108687019,18655.0
77859.0592236,10.3119536275,112.221737404,20312.0
77859.0592236,10.3119536275,168.332606106,20589.0
77859.0592236,10.3119536275,224.443474807,20562.0
77859.0592236,10.3119536275,280.554343509,19776.0
77859.0592236,10.3119536275,336.665212211,21098.0
77859.0592236,20.623907255,18.7036229006,9131.9
77859.0592236,20.623907255,56.1108687019,21467.0
77859.0592236,20.623907255,112.221737404,25035.0
77859.0592236,20.623907255,168.332606106,24362.0
77859.0592236,20.623907255,224.443474807,23951.0
77859.0592236,20.623907255,280.554343509,24693.0
77859.0592236,20.623907255,336.665212211,23876.0
778590.592236,3.43731787583,18.7036229006,8808.6
778590.592236,3.43731787583,56.1108687019,16015.0
778590.592236,3.43731787583,112.221737404,18745.0
778590.592236,3.43731787583,168.332606106,18112.0
778590.592236,3.43731787583,224.443474807,19184.0
778590.592236,3.43731787583,280.554343509,19210.0
778590.592236,3.43731787583,336.665212211,19317.0
778590.592236,6.87463575166,18.7036229006,6913.8
778590.592236,6.87463575166,56.1108687019,23990.0
778590.592236,6.87463575166,112.221737404,27670.0
778590.592236,6.87463575166,168.332606106,30740.0
778590.592236,6.87463575166,224.443474807,31890.0
778590.592236,6.87463575166,280.554343509,27830.0
778590.592236,6.87463575166,336.665212211,30901.0
778590.592236,10.3119536275,18.7036229006,8160.0
778590.592236,10.3119536275,56.1108687019,18253.0
778590.592236,10.3119536275,112.221737404,16018.0
778590.592236,10.3119536275,168.332606106,19366.0
778590.592236,10.3119536275,224.443474807,18735.0
778590.592236,10.3119536275,280.554343509,18857.0
778590.592236,10.3119536275,336.665212211,19010.0
778590.592236,20.623907255,18.7036229006,8058.1
778590.592236,20.623907255,56.1108687019,19316.0
778590.592236,20.623907255,112.221737404,26972.0
