$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories,$<MainMemory
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13144.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13572.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13556.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,0.00984710372261,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13588.0
-21.2095085324,0.000199233735311,110.581731394,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13156.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13132.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,9.558333441e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13148.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,0.0121313824091,13156.0
39.2054551659,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13548.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,0.00527495865324,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13612.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,0.00546290820162,-0.0137143897929,-0.00656287900818,13524.0
-21.2095085324,0.000199233735311,-45.7292874184,0.00571248362684,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13532.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,0.0323267759405,-0.00656287900818,14028.0
-21.2095085324,0.000199233735311,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13144.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,-0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,-0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13556.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,0.00984710372261,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13576.0
-21.2095085324,-0.000280970652361,110.581731394,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13588.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13580.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,9.558333441e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13104.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,0.0121313824091,13520.0
39.2054551659,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13588.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,0.00527495865324,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13556.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,0.00546290820162,-0.0137143897929,-0.00656287900818,13584.0
-21.2095085324,-0.000280970652361,-45.7292874184,0.00571248362684,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,14168.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,0.0323267759405,-0.00656287900818,13588.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,-0.00311580012181,0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,1.0630342296e-05,-0.00256073821951,-0.0137143897929,-0.00656287900818,13548.0
-21.2095085324,-0.000280970652361,110.581731394,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13576.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13548.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,9.558333441e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13076.0
-21.2095085324,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,0.0121313824091,13496.0
39.2054551659,-0.000280970652361,-45.7292874184,-0.00294837864611,0.0,-0.00300883724857,0.00883869830473,-0.0,-0.00253364155786,-5.05115181843e-06,0.0,-0.0,-1.8603099018e-06,-0.00256073821951,-0.0137143897929,-0.00656287900818,13540.0
