$spouts,$max_spout,$spout_wait,$spliters,$counters,$netty_min_wait,$<throughput
6.82119980098,46.3005374957,2.5340812576,2.01042151583,37.7876017396,45.4615819032,2221.3
6.82119980098,46.3005374957,2.5340812576,2.01042151583,37.7876017396,454.615819032,2252.4
6.82119980098,46.3005374957,2.5340812576,2.01042151583,37.7876017396,4546.15819032,2339.1
6.82119980098,46.3005374957,2.5340812576,2.01042151583,113.362805219,45.4615819032,2150.4
6.82119980098,46.3005374957,2.5340812576,2.01042151583,113.362805219,454.615819032,2225.4
6.82119980098,46.3005374957,2.5340812576,2.01042151583,113.362805219,4546.15819032,2233.1
6.82119980098,46.3005374957,2.5340812576,2.01042151583,226.725610437,45.4615819032,2215.5
6.82119980098,46.3005374957,2.5340812576,2.01042151583,226.725610437,454.615819032,2124.7
6.82119980098,46.3005374957,2.5340812576,2.01042151583,226.725610437,4546.15819032,2260.8
6.82119980098,46.3005374957,2.5340812576,2.01042151583,453.451220875,45.4615819032,1993.2
6.82119980098,46.3005374957,2.5340812576,2.01042151583,453.451220875,454.615819032,2208.4
6.82119980098,46.3005374957,2.5340812576,2.01042151583,453.451220875,4546.15819032,2199.6
6.82119980098,46.3005374957,2.5340812576,4.02084303167,37.7876017396,45.4615819032,2377.4
6.82119980098,46.3005374957,2.5340812576,4.02084303167,37.7876017396,454.615819032,2431.4
6.82119980098,46.3005374957,2.5340812576,4.02084303167,37.7876017396,4546.15819032,2427.0
6.82119980098,46.3005374957,2.5340812576,4.02084303167,113.362805219,45.4615819032,2153.5
6.82119980098,46.3005374957,2.5340812576,4.02084303167,113.362805219,454.615819032,2146.1
6.82119980098,46.3005374957,2.5340812576,4.02084303167,113.362805219,4546.15819032,2195.0
6.82119980098,46.3005374957,2.5340812576,4.02084303167,226.725610437,45.4615819032,2177.6
6.82119980098,46.3005374957,2.5340812576,4.02084303167,226.725610437,454.615819032,2211.6
6.82119980098,46.3005374957,2.5340812576,4.02084303167,226.725610437,4546.15819032,2249.9
6.82119980098,46.3005374957,2.5340812576,4.02084303167,453.451220875,45.4615819032,2201.8
6.82119980098,46.3005374957,2.5340812576,4.02084303167,453.451220875,454.615819032,2240.6
6.82119980098,46.3005374957,2.5340812576,4.02084303167,453.451220875,4546.15819032,2091.9
6.82119980098,46.3005374957,2.5340812576,6.0312645475,37.7876017396,45.4615819032,3052.8
6.82119980098,46.3005374957,2.5340812576,6.0312645475,37.7876017396,454.615819032,2787.0
6.82119980098,46.3005374957,2.5340812576,6.0312645475,37.7876017396,4546.15819032,2780.9
