$max_spout,$spliters,$counters,$<latency
51.791909449,0.173641461328,48.0344490897,2.5786
51.791909449,0.173641461328,144.103347269,2.5385
51.791909449,0.173641461328,288.206694538,2.5477
51.791909449,0.173641461328,432.310041807,2.5699
51.791909449,0.173641461328,576.413389076,2.6341
51.791909449,0.173641461328,720.516736345,2.585
51.791909449,0.173641461328,864.620083614,2.6116
51.791909449,0.347282922656,48.0344490897,2.6345
51.791909449,0.347282922656,144.103347269,2.4483
51.791909449,0.347282922656,288.206694538,2.4584
51.791909449,0.347282922656,432.310041807,2.4867
51.791909449,0.347282922656,576.413389076,2.4514
51.791909449,0.347282922656,720.516736345,2.5676
51.791909449,0.347282922656,864.620083614,2.4561
51.791909449,0.520924383983,48.0344490897,2.2345
51.791909449,0.520924383983,144.103347269,2.2434
51.791909449,0.520924383983,288.206694538,2.274
51.791909449,0.520924383983,432.310041807,2.2873
51.791909449,0.520924383983,576.413389076,2.2376
51.791909449,0.520924383983,720.516736345,2.263
51.791909449,0.520924383983,864.620083614,2.2561
51.791909449,1.04184876797,48.0344490897,2.3172
51.791909449,1.04184876797,144.103347269,2.1844
51.791909449,1.04184876797,288.206694538,2.1994
51.791909449,1.04184876797,432.310041807,2.2659
51.791909449,1.04184876797,576.413389076,2.2965
51.791909449,1.04184876797,720.516736345,2.2694
51.791909449,1.04184876797,864.620083614,2.2763
517.91909449,0.173641461328,48.0344490897,15.267
517.91909449,0.173641461328,144.103347269,9.0425
517.91909449,0.173641461328,288.206694538,8.4104
517.91909449,0.173641461328,432.310041807,8.5116
517.91909449,0.173641461328,576.413389076,8.4711
517.91909449,0.173641461328,720.516736345,8.2902
517.91909449,0.173641461328,864.620083614,8.6734
517.91909449,0.347282922656,48.0344490897,16.932
517.91909449,0.347282922656,144.103347269,7.9557
517.91909449,0.347282922656,288.206694538,6.2931
517.91909449,0.347282922656,432.310041807,5.6942
517.91909449,0.347282922656,576.413389076,5.9139
517.91909449,0.347282922656,720.516736345,5.822
517.91909449,0.347282922656,864.620083614,5.704
517.91909449,0.520924383983,48.0344490897,19.849
517.91909449,0.520924383983,144.103347269,8.641
517.91909449,0.520924383983,288.206694538,6.7821
517.91909449,0.520924383983,432.310041807,6.8006
517.91909449,0.520924383983,576.413389076,7.0763
517.91909449,0.520924383983,720.516736345,6.9694
517.91909449,0.520924383983,864.620083614,6.515
517.91909449,1.04184876797,48.0344490897,13.874
517.91909449,1.04184876797,144.103347269,6.6913
517.91909449,1.04184876797,288.206694538,5.4324
517.91909449,1.04184876797,432.310041807,5.274
517.91909449,1.04184876797,576.413389076,5.8555
517.91909449,1.04184876797,720.516736345,5.2717
517.91909449,1.04184876797,864.620083614,5.2977
5179.1909449,0.173641461328,48.0344490897,142.45
5179.1909449,0.173641461328,144.103347269,66.278
5179.1909449,0.173641461328,288.206694538,62.246
5179.1909449,0.173641461328,432.310041807,62.512
5179.1909449,0.173641461328,576.413389076,57.635
5179.1909449,0.173641461328,720.516736345,62.345
5179.1909449,0.173641461328,864.620083614,51.009
5179.1909449,0.347282922656,48.0344490897,137.63
5179.1909449,0.347282922656,144.103347269,60.38
5179.1909449,0.347282922656,288.206694538,52.464
5179.1909449,0.347282922656,432.310041807,46.646
5179.1909449,0.347282922656,576.413389076,39.596
5179.1909449,0.347282922656,720.516736345,36.861
5179.1909449,0.347282922656,864.620083614,38.097
5179.1909449,0.520924383983,48.0344490897,131.92
5179.1909449,0.520924383983,144.103347269,61.224
5179.1909449,0.520924383983,288.206694538,55.609
5179.1909449,0.520924383983,432.310041807,51.502
5179.1909449,0.520924383983,576.413389076,58.286
5179.1909449,0.520924383983,720.516736345,57.099
5179.1909449,0.520924383983,864.620083614,59.478
5179.1909449,1.04184876797,48.0344490897,123.03
5179.1909449,1.04184876797,144.103347269,47.348
5179.1909449,1.04184876797,288.206694538,46.838
5179.1909449,1.04184876797,432.310041807,41.581
5179.1909449,1.04184876797,576.413389076,35.825
5179.1909449,1.04184876797,720.516736345,42.093
5179.1909449,1.04184876797,864.620083614,35.91
51791.909449,0.173641461328,48.0344490897,1310.1
51791.909449,0.173641461328,144.103347269,547.77
51791.909449,0.173641461328,288.206694538,540.98
51791.909449,0.173641461328,432.310041807,551.17
51791.909449,0.173641461328,576.413389076,494.29
51791.909449,0.173641461328,720.516736345,560.98
51791.909449,0.173641461328,864.620083614,465.92
51791.909449,0.347282922656,48.0344490897,1269.1
51791.909449,0.347282922656,144.103347269,522.18
51791.909449,0.347282922656,288.206694538,399.13
51791.909449,0.347282922656,432.310041807,357.24
51791.909449,0.347282922656,576.413389076,348.49
51791.909449,0.347282922656,720.516736345,330.13
51791.909449,0.347282922656,864.620083614,334.44
51791.909449,0.520924383983,48.0344490897,1305.9
51791.909449,0.520924383983,144.103347269,579.29
51791.909449,0.520924383983,288.206694538,555.68
51791.909449,0.520924383983,432.310041807,537.34
