$max_spout,$spliters,$counters,$<latency
39.9530096567,34.2262422033,25.82074814,1.8632
39.9530096567,34.2262422033,51.64149628,1.8259
39.9530096567,34.2262422033,77.46224442,1.8618
39.9530096567,34.2262422033,103.28299256,1.8299
39.9530096567,34.2262422033,129.1037407,1.8374
39.9530096567,34.2262422033,154.92448884,1.8391
39.9530096567,34.2262422033,180.74523698,1.8759
39.9530096567,34.2262422033,206.56598512,1.8902
39.9530096567,34.2262422033,232.38673326,1.8724
39.9530096567,34.2262422033,258.2074814,1.9006
39.9530096567,34.2262422033,284.02822954,1.9305
39.9530096567,34.2262422033,309.84897768,1.9272
39.9530096567,34.2262422033,335.66972582,1.9178
39.9530096567,34.2262422033,361.49047396,1.9422
39.9530096567,34.2262422033,387.3112221,1.9272
39.9530096567,34.2262422033,413.13197024,1.9688
39.9530096567,34.2262422033,438.95271838,1.9543
39.9530096567,34.2262422033,464.77346652,1.9503
39.9530096567,68.4524844067,25.82074814,1.8184
39.9530096567,68.4524844067,51.64149628,1.7259
39.9530096567,68.4524844067,77.46224442,1.7557
39.9530096567,68.4524844067,103.28299256,1.7408
39.9530096567,68.4524844067,129.1037407,1.8195
39.9530096567,68.4524844067,154.92448884,1.8161
39.9530096567,68.4524844067,180.74523698,1.8287
39.9530096567,68.4524844067,206.56598512,1.8247
39.9530096567,68.4524844067,232.38673326,1.8264
39.9530096567,68.4524844067,258.2074814,1.8457
39.9530096567,68.4524844067,284.02822954,1.8613
39.9530096567,68.4524844067,309.84897768,1.8543
39.9530096567,68.4524844067,335.66972582,1.852
39.9530096567,68.4524844067,361.49047396,1.9197
39.9530096567,68.4524844067,387.3112221,1.8954
39.9530096567,68.4524844067,413.13197024,1.8711
39.9530096567,68.4524844067,438.95271838,1.9208
39.9530096567,68.4524844067,464.77346652,1.8451
39.9530096567,102.67872661,25.82074814,1.4724
39.9530096567,102.67872661,51.64149628,1.3264
39.9530096567,102.67872661,77.46224442,1.4339
39.9530096567,102.67872661,103.28299256,1.3638
39.9530096567,102.67872661,129.1037407,1.4207
39.9530096567,102.67872661,154.92448884,1.4391
39.9530096567,102.67872661,180.74523698,1.4241
39.9530096567,102.67872661,206.56598512,1.4368
39.9530096567,102.67872661,232.38673326,1.5161
39.9530096567,102.67872661,258.2074814,1.5172
39.9530096567,102.67872661,284.02822954,1.5247
39.9530096567,102.67872661,309.84897768,1.5266
39.9530096567,102.67872661,335.66972582,1.5023
39.9530096567,102.67872661,361.49047396,1.5364
39.9530096567,102.67872661,387.3112221,1.5659
39.9530096567,102.67872661,413.13197024,1.5347
39.9530096567,102.67872661,438.95271838,1.6202
39.9530096567,102.67872661,464.77346652,1.6335
39.9530096567,136.904968813,25.82074814,1.477
39.9530096567,136.904968813,51.64149628,1.3264
39.9530096567,136.904968813,77.46224442,1.3902
39.9530096567,136.904968813,103.28299256,1.4471
39.9530096567,136.904968813,129.1037407,1.4805
39.9530096567,136.904968813,154.92448884,1.4109
39.9530096567,136.904968813,180.74523698,1.5126
39.9530096567,136.904968813,206.56598512,1.531
39.9530096567,136.904968813,232.38673326,1.6328
39.9530096567,136.904968813,258.2074814,1.6178
39.9530096567,136.904968813,284.02822954,1.6195
39.9530096567,136.904968813,309.84897768,1.5439
39.9530096567,136.904968813,335.66972582,1.563
39.9530096567,136.904968813,361.49047396,1.6306
39.9530096567,136.904968813,387.3112221,1.6329
39.9530096567,136.904968813,413.13197024,1.6295
39.9530096567,136.904968813,438.95271838,1.6312
39.9530096567,136.904968813,464.77346652,1.6
39.9530096567,171.131211017,25.82074814,1.2994
39.9530096567,171.131211017,51.64149628,1.4
39.9530096567,171.131211017,77.46224442,1.446
39.9530096567,171.131211017,103.28299256,1.5195
39.9530096567,171.131211017,129.1037407,1.4161
39.9530096567,171.131211017,154.92448884,1.446
39.9530096567,171.131211017,180.74523698,1.4534
39.9530096567,171.131211017,206.56598512,1.4586
39.9530096567,171.131211017,232.38673326,1.5397
39.9530096567,171.131211017,258.2074814,1.5584
39.9530096567,171.131211017,284.02822954,1.5382
39.9530096567,171.131211017,309.84897768,1.5572
39.9530096567,171.131211017,335.66972582,1.5647
39.9530096567,171.131211017,361.49047396,1.5555
39.9530096567,171.131211017,387.3112221,1.5636
39.9530096567,171.131211017,413.13197024,1.5942
39.9530096567,171.131211017,438.95271838,1.6168
39.9530096567,171.131211017,464.77346652,1.6017
39.9530096567,205.35745322,25.82074814,1.404
39.9530096567,205.35745322,51.64149628,1.3678
39.9530096567,205.35745322,77.46224442,1.3299
39.9530096567,205.35745322,103.28299256,1.3
39.9530096567,205.35745322,129.1037407,1.3448
39.9530096567,205.35745322,154.92448884,1.3184
39.9530096567,205.35745322,180.74523698,1.331
39.9530096567,205.35745322,206.56598512,1.3724
39.9530096567,205.35745322,232.38673326,1.3855
39.9530096567,205.35745322,258.2074814,1.3139
39.9530096567,205.35745322,284.02822954,1.4329
39.9530096567,205.35745322,309.84897768,1.4295
39.9530096567,205.35745322,335.66972582,1.415
39.9530096567,205.35745322,361.49047396,1.4566
39.9530096567,205.35745322,387.3112221,1.4358
