$max_spout,$spliters,$counters,$<throughput
61.9610139889,16.954221528,21.0847644832,4255.3
61.9610139889,16.954221528,63.2542934495,4160.1
61.9610139889,16.954221528,126.508586899,4089.5
61.9610139889,16.954221528,189.762880348,4156.9
61.9610139889,16.954221528,253.017173798,4013.8
61.9610139889,16.954221528,316.271467247,4194.1
61.9610139889,16.954221528,379.525760697,3964.2
61.9610139889,33.9084430559,21.0847644832,4294.7
61.9610139889,33.9084430559,63.2542934495,4343.6
61.9610139889,33.9084430559,126.508586899,4423.6
61.9610139889,33.9084430559,189.762880348,4369.6
61.9610139889,33.9084430559,253.017173798,4288.1
61.9610139889,33.9084430559,316.271467247,4291.2
61.9610139889,33.9084430559,379.525760697,4236.2
61.9610139889,50.8626645839,21.0847644832,4980.3
61.9610139889,50.8626645839,63.2542934495,5058.6
61.9610139889,50.8626645839,126.508586899,4836.7
61.9610139889,50.8626645839,189.762880348,4786.9
61.9610139889,50.8626645839,253.017173798,4528.8
61.9610139889,50.8626645839,316.271467247,4767.6
61.9610139889,50.8626645839,379.525760697,4949.1
61.9610139889,101.725329168,21.0847644832,4904.2
61.9610139889,101.725329168,63.2542934495,5151.0
61.9610139889,101.725329168,126.508586899,4847.1
61.9610139889,101.725329168,189.762880348,4891.9
61.9610139889,101.725329168,253.017173798,4871.0
61.9610139889,101.725329168,316.271467247,4645.8
61.9610139889,101.725329168,379.525760697,4688.1
619.610139889,16.954221528,21.0847644832,8226.1
619.610139889,16.954221528,63.2542934495,12697.0
619.610139889,16.954221528,126.508586899,14870.0
619.610139889,16.954221528,189.762880348,14807.0
619.610139889,16.954221528,253.017173798,15374.0
619.610139889,16.954221528,316.271467247,16019.0
619.610139889,16.954221528,379.525760697,15103.0
619.610139889,33.9084430559,21.0847644832,7006.2
619.610139889,33.9084430559,63.2542934495,14169.0
619.610139889,33.9084430559,126.508586899,18462.0
619.610139889,33.9084430559,189.762880348,18652.0
619.610139889,33.9084430559,253.017173798,20233.0
619.610139889,33.9084430559,316.271467247,19505.0
619.610139889,33.9084430559,379.525760697,19335.0
619.610139889,50.8626645839,21.0847644832,8219.4
619.610139889,50.8626645839,63.2542934495,14591.0
619.610139889,50.8626645839,126.508586899,15736.0
619.610139889,50.8626645839,189.762880348,17161.0
619.610139889,50.8626645839,253.017173798,17130.0
619.610139889,50.8626645839,316.271467247,17209.0
619.610139889,50.8626645839,379.525760697,16140.0
619.610139889,101.725329168,21.0847644832,7524.2
619.610139889,101.725329168,63.2542934495,16238.0
619.610139889,101.725329168,126.508586899,20089.0
619.610139889,101.725329168,189.762880348,20066.0
619.610139889,101.725329168,253.017173798,19528.0
619.610139889,101.725329168,316.271467247,19157.0
619.610139889,101.725329168,379.525760697,18380.0
6196.10139889,16.954221528,21.0847644832,8511.2
6196.10139889,16.954221528,63.2542934495,15515.0
6196.10139889,16.954221528,126.508586899,18264.0
6196.10139889,16.954221528,189.762880348,18652.0
6196.10139889,16.954221528,253.017173798,20872.0
6196.10139889,16.954221528,316.271467247,19875.0
6196.10139889,16.954221528,379.525760697,20121.0
6196.10139889,33.9084430559,21.0847644832,8746.0
6196.10139889,33.9084430559,63.2542934495,18568.0
6196.10139889,33.9084430559,126.508586899,20814.0
6196.10139889,33.9084430559,189.762880348,24962.0
6196.10139889,33.9084430559,253.017173798,26373.0
6196.10139889,33.9084430559,316.271467247,25948.0
6196.10139889,33.9084430559,379.525760697,25565.0
6196.10139889,50.8626645839,21.0847644832,8465.1
6196.10139889,50.8626645839,63.2542934495,16941.0
6196.10139889,50.8626645839,126.508586899,20045.0
6196.10139889,50.8626645839,189.762880348,21448.0
6196.10139889,50.8626645839,253.017173798,20821.0
6196.10139889,50.8626645839,316.271467247,23240.0
6196.10139889,50.8626645839,379.525760697,21234.0
6196.10139889,101.725329168,21.0847644832,9214.4
6196.10139889,101.725329168,63.2542934495,20359.0
6196.10139889,101.725329168,126.508586899,21587.0
6196.10139889,101.725329168,189.762880348,23142.0
6196.10139889,101.725329168,253.017173798,24892.0
6196.10139889,101.725329168,316.271467247,23675.0
6196.10139889,101.725329168,379.525760697,22884.0
61961.0139889,16.954221528,21.0847644832,10038.0
61961.0139889,16.954221528,63.2542934495,20050.0
61961.0139889,16.954221528,126.508586899,22015.0
61961.0139889,16.954221528,189.762880348,24910.0
61961.0139889,16.954221528,253.017173798,21808.0
61961.0139889,16.954221528,316.271467247,23497.0
61961.0139889,16.954221528,379.525760697,24392.0
61961.0139889,33.9084430559,21.0847644832,8666.8
61961.0139889,33.9084430559,63.2542934495,22289.0
61961.0139889,33.9084430559,126.508586899,25805.0
61961.0139889,33.9084430559,189.762880348,28129.0
61961.0139889,33.9084430559,253.017173798,32399.0
61961.0139889,33.9084430559,316.271467247,33549.0
61961.0139889,33.9084430559,379.525760697,32815.0
61961.0139889,50.8626645839,21.0847644832,9973.9
61961.0139889,50.8626645839,63.2542934495,19036.0
61961.0139889,50.8626645839,126.508586899,19858.0
61961.0139889,50.8626645839,189.762880348,22911.0
61961.0139889,50.8626645839,253.017173798,22122.0
61961.0139889,50.8626645839,316.271467247,22132.0
61961.0139889,50.8626645839,379.525760697,21701.0
61961.0139889,101.725329168,21.0847644832,11583.0
61961.0139889,101.725329168,63.2542934495,22423.0
61961.0139889,101.725329168,126.508586899,25492.0
61961.0139889,101.725329168,189.762880348,25870.0
61961.0139889,101.725329168,253.017173798,26596.0
61961.0139889,101.725329168,316.271467247,25833.0
61961.0139889,101.725329168,379.525760697,24255.0
619610.139889,16.954221528,21.0847644832,9689.1
619610.139889,16.954221528,63.2542934495,20072.0
619610.139889,16.954221528,126.508586899,29612.0
619610.139889,16.954221528,189.762880348,20060.0
619610.139889,16.954221528,253.017173798,20300.0
619610.139889,16.954221528,316.271467247,20936.0
619610.139889,16.954221528,379.525760697,20440.0
619610.139889,33.9084430559,21.0847644832,7431.5
619610.139889,33.9084430559,63.2542934495,22333.0
619610.139889,33.9084430559,126.508586899,29437.0
619610.139889,33.9084430559,189.762880348,30161.0
619610.139889,33.9084430559,253.017173798,35418.0
619610.139889,33.9084430559,316.271467247,33155.0
619610.139889,33.9084430559,379.525760697,31933.0
619610.139889,50.8626645839,21.0847644832,8683.1
619610.139889,50.8626645839,63.2542934495,17617.0
619610.139889,50.8626645839,126.508586899,18757.0
619610.139889,50.8626645839,189.762880348,18710.0
619610.139889,50.8626645839,253.017173798,19488.0
619610.139889,50.8626645839,316.271467247,21523.0
619610.139889,50.8626645839,379.525760697,21380.0
619610.139889,101.725329168,21.0847644832,21157.0
619610.139889,101.725329168,63.2542934495,20442.0
619610.139889,101.725329168,126.508586899,26660.0
619610.139889,101.725329168,189.762880348,25202.0
619610.139889,101.725329168,253.017173798,25977.0
619610.139889,101.725329168,316.271467247,25530.0
619610.139889,101.725329168,379.525760697,26558.0
6196101.39889,16.954221528,21.0847644832,7473.9
6196101.39889,16.954221528,63.2542934495,18689.0
6196101.39889,16.954221528,126.508586899,27212.0
