$OperatingSystemCharacteristics,$SQLITE_SECURE_DELETE,$ChooseSQLITE_TEMP_STORE,$SQLITE_TEMP_STOREzero,$SQLITE_TEMP_STOREone,$SQLITE_TEMP_STOREtwo,$SQLITE_TEMP_STOREthree,$EnableFeatures,$SQLITE_ENABLE_ATOMIC_WRITE,$SQLITE_ENABLE_STAT2,$DisableFeatures,$SQLITE_DISABLE_LFS,$SQLITE_DISABLE_DIRSYNC,$OmitFeatures,$SQLITE_OMIT_AUTOMATIC_INDEX,$SQLITE_OMIT_BETWEEN_OPTIMIZATIO0,$SQLITE_OMIT_BTREECOUNT,$SQLITE_OMIT_LIKE_OPTIMIZATIO0,$SQLITE_OMIT_LOOKASIDE,$SQLITE_OMIT_OR_OPTIMIZATIO0,$SQLITE_OMIT_QUICKBALANCE,$SQLITE_OMIT_SHARED_CACHE,$SQLITE_OMIT_XFER_OPT,$Options,$SetAutoVacuum,$AutoVacuumOff,$AutoVacuumO0,$SetCacheSize,$StandardCacheSize,$LowerCacheSize,$HigherCacheSize,$LockingMode,$ExclusiveLock,$NormalLockingMode,$PageSize,$StandardPageSize,$LowerPageSize,$HigherPageSize,$HighestPageSize,$<Performance
0.0,-4.70662650209237,2.6017368901196476,-1.718612905134392,9.346008654730262,-2.339059110816634,-0.18330795494695826,0.032151901868154004,7.4667425795569615,-2.5644976747232815,0.0,5.3677455647638,-0.9769045769584991,0.0,3.409240924294165,3.8821502771924554,-1.952882354284768,3.5494257022326816,-0.8007293924432946,8.564068083264706,3.8327766504121485,4.819229493373686,-1.9684991115728072,0.0,0.0,-8.579301064075604,11.960325107538512,0.0,-6.525799592534594,-0.1739308800137561,5.289571429586646,0.0,0.7251811580328426,-0.7545932587069143,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.701616510441198
0.0,-4.70662650209237,2.6017368901196476,13.930517912067812,-1.3047330230703527,-2.339059110816634,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,-2.5644976747232815,0.0,-1.5393672983020081,-0.9769045769584991,0.0,-0.959582546028267,-1.1078069713645875,-1.952882354284768,3.5494257022326816,2.8095359787181877,-2.4165350557352054,3.8327766504121485,-1.3411756804361383,-1.9684991115728072,0.0,0.0,-8.579301064075604,11.960325107538512,0.0,2.8200131203196572,-0.1739308800137561,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,2.1281057486433386,-0.38387932234394423,-0.3387830899366958,14.334969139814902
0.0,-4.70662650209237,2.6017368901196476,-1.718612905134392,9.346008654730262,-2.339059110816634,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,8.832453309505398,0.0,5.3677455647638,3.505873526185382,0.0,3.409240924294165,-1.1078069713645875,6.877789749201168,3.5494257022326816,-0.8007293924432946,8.564068083264706,3.8327766504121485,4.819229493373686,6.924147845852699,0.0,0.0,-8.579301064075604,11.960325107538512,0.0,2.8200131203196572,-0.1739308800137561,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,2.1281057486433386,-0.38387932234394423,-0.3387830899366958,14.692229558606696
0.0,16.190256240499043,2.6017368901196476,-1.718612905134392,-1.3047330230703527,17.096015965308005,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,-2.5644976747232815,0.0,5.3677455647638,-0.9769045769584991,0.0,3.409240924294165,3.8821502771924554,6.877789749201168,3.5494257022326816,2.8095359787181877,-2.4165350557352054,-1.066649106282282,4.819229493373686,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,1.2000935422341337,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.2197865114149
0.0,16.190256240499043,2.6017368901196476,13.930517912067812,-1.3047330230703527,-2.339059110816634,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,8.832453309505398,0.0,-1.5393672983020081,3.505873526185382,0.0,-0.959582546028267,-1.1078069713645875,6.877789749201168,-1.0153829745192993,2.8095359787181877,8.564068083264706,3.8327766504121485,4.819229493373686,-1.9684991115728072,0.0,0.0,-8.579301064075604,11.960325107538512,0.0,-6.525799592534594,1.2000935422341337,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.167290720466301
0.0,16.190256240499043,2.6017368901196476,-1.718612905134392,-1.3047330230703527,-2.339059110816634,1.2453887190366206,0.032151901868154004,-2.1599554594229615,-2.5644976747232815,0.0,-1.5393672983020081,3.505873526185382,0.0,3.409240924294165,-1.1078069713645875,6.877789749201168,-1.0153829745192993,-0.8007293924432946,-2.4165350557352054,-1.066649106282282,-1.3411756804361383,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,-0.1739308800137561,5.289571429586646,0.0,-4.007312430083308,4.176758472702174,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.1503863876905
0.0,-4.70662650209237,2.6017368901196476,-1.718612905134392,-1.3047330230703527,17.096015965308005,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,8.832453309505398,0.0,-1.5393672983020081,-0.9769045769584991,0.0,-0.959582546028267,3.8821502771924554,6.877789749201168,3.5494257022326816,2.8095359787181877,8.564068083264706,-1.066649106282282,4.819229493373686,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,2.8200131203196572,-0.1739308800137561,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.034644732039402
0.0,16.190256240499043,2.6017368901196476,-1.718612905134392,-1.3047330230703527,17.096015965308005,-0.18330795494695826,0.032151901868154004,-2.1599554594229615,-2.5644976747232815,0.0,5.3677455647638,-0.9769045769584991,0.0,-0.959582546028267,3.8821502771924554,-1.952882354284768,3.5494257022326816,-0.8007293924432946,8.564068083264706,-1.066649106282282,-1.3411756804361383,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,-0.1739308800137561,5.289571429586646,0.0,-4.007312430083308,4.176758472702174,0.0,-3.754424901509817,2.1281057486433386,-0.38387932234394423,-0.3387830899366958,14.4640784412702
0.0,16.190256240499043,2.6017368901196476,-1.718612905134392,9.346008654730262,-2.339059110816634,-0.18330795494695826,0.032151901868154004,7.4667425795569615,8.832453309505398,0.0,-1.5393672983020081,3.505873526185382,0.0,-0.959582546028267,-1.1078069713645875,-1.952882354284768,3.5494257022326816,2.8095359787181877,-2.4165350557352054,-1.066649106282282,-1.3411756804361383,6.924147845852699,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,2.8200131203196572,-0.1739308800137561,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,2.3473351637102935,-0.30244801876889865,-0.38387932234394423,-0.3387830899366958,14.4915465873346
0.0,-4.70662650209237,2.6017368901196476,13.930517912067812,-1.3047330230703527,-2.339059110816634,-0.18330795494695826,0.032151901868154004,7.4667425795569615,-2.5644976747232815,0.0,-1.5393672983020081,3.505873526185382,0.0,3.409240924294165,3.8821502771924554,-1.952882354284768,-1.0153829745192993,2.8095359787181877,8.564068083264706,-1.066649106282282,4.819229493373686,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,-0.1739308800137561,5.289571429586646,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,2.1281057486433386,-0.38387932234394423,-0.3387830899366958,14.472553297325199
0.0,16.190256240499043,2.6017368901196476,-1.718612905134392,-1.3047330230703527,-2.339059110816634,1.2453887190366206,0.032151901868154004,7.4667425795569615,-2.5644976747232815,0.0,5.3677455647638,-0.9769045769584991,0.0,-0.959582546028267,3.8821502771924554,-1.952882354284768,3.5494257022326816,-0.8007293924432946,-2.4165350557352054,-1.066649106282282,4.819229493373686,6.924147845852699,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,-0.1739308800137561,5.289571429586646,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,2.1281057486433386,-0.38387932234394423,-0.3387830899366958,14.3822636085909
0.0,-4.70662650209237,2.6017368901196476,-1.718612905134392,-1.3047330230703527,17.096015965308005,-0.18330795494695826,0.032151901868154004,7.4667425795569615,8.832453309505398,0.0,5.3677455647638,3.505873526185382,0.0,3.409240924294165,3.8821502771924554,6.877789749201168,3.5494257022326816,2.8095359787181877,-2.4165350557352054,3.8327766504121485,-1.3411756804361383,-1.9684991115728072,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,-6.525799592534594,1.2000935422341337,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,-0.30244801876889865,2.648702149415602,-0.3387830899366958,14.0332777143732
0.0,-4.70662650209237,2.6017368901196476,-1.718612905134392,-1.3047330230703527,-2.339059110816634,1.2453887190366206,0.032151901868154004,-2.1599554594229615,-2.5644976747232815,0.0,-1.5393672983020081,3.505873526185382,0.0,3.409240924294165,-1.1078069713645875,6.877789749201168,-1.0153829745192993,-0.8007293924432946,8.564068083264706,-1.066649106282282,-1.3411756804361383,6.924147845852699,0.0,0.0,7.821474552663831,-10.89445629918703,0.0,2.8200131203196572,-0.1739308800137561,-1.121571019453902,0.0,0.7251811580328426,-0.7545932587069143,0.0,-3.754424901509817,-0.30244801876889865,2.648702149415602,-0.3387830899366958,14.2799074743015
